srm,hz,pd,id,isEncode,hz:1,rc,prithis,jm,gbk,big5,hk,unicode,gb20902,xh,hz123,new20161021,gbgeneral
437,弋,3744,12580,1,,0,0,0,0,1,0,24331,1,12580,弋,0,1
437,蕝,19983,12581,1,蕝,1,1,0,0,1,0,34141,1,12581,蕝,0,0
437,蒓,31799,12582,1,蒓,1,2,0,0,0,1,33939,1,12582,,0,1
437,悳,7389,12583,1,悳,1,3,0,1,0,1,24755,1,12583,,0,0
437,憙,8022,12584,1,憙,1,4,0,1,0,1,24985,1,12584,,0,1
437,志,589,12585,1,志,1,5,0,0,1,0,24535,1,12585,志,0,1
437,芯,2033,12586,1,,1,6,0,0,1,0,33455,1,12586,芯,0,1
437,苾,5498,12587,1,,1,7,0,0,1,0,33534,1,12587,苾,0,1
437,怘,34296,12588,1,,0,8,0,1,0,0,24600,1,12588,,0,0
437,恚,7405,12589,1,,1,9,0,0,1,0,24666,1,12589,恚,0,1
437,荵,19888,12590,1,荵,1,10,0,0,1,0,33653,1,12590,荵,0,0
437,莣,19890,12591,1,莣,1,11,0,0,1,0,33699,1,12591,莣,0,0
437,菍,16921,12592,1,,0,12,0,1,0,0,33741,1,12592,,0,1
437,惹,2381,12593,1,惹,1,13,0,0,1,0,24825,1,12593,惹,0,1
437,葾,19881,12594,1,葾,1,14,0,0,1,0,33918,1,12594,葾,0,0
437,葸,6670,12595,1,葸,1,15,0,0,1,0,33912,1,12595,葸,0,1
437,惪,9824,12596,1,惪,1,16,0,1,0,0,24810,1,12596,,0,0
437,蒽,6177,12597,1,蒽,1,17,0,1,0,0,33981,1,12597,,0,1
437,蒠,19892,12598,1,蒠,1,18,0,0,1,0,33952,1,12598,蒠,0,0
437,蔥,2767,12599,1,蔥,1,19,0,0,1,0,34085,1,12599,蔥,0,0
437,蕙,3698,12600,1,,1,20,0,0,1,0,34137,1,12600,蕙,0,1
437,蕊,3023,12601,1,,1,21,0,0,1,0,34122,1,12601,蕊,0,1
437,蕜,34296,12602,1,蕜,1,22,0,1,0,0,34140,1,12602,,0,0
437,薏,4554,12603,1,薏,1,23,0,0,1,0,34191,1,12603,薏,0,0
437,藯,19887,12604,1,藯,1,24,0,0,1,0,34287,1,12604,藯,0,0
437,藼,16883,12605,1,,0,25,0,1,0,0,34300,1,12605,,0,0
437,,43472,12606,1,,1,26,0,0,0,1,59704,0,12606,,0,0
4371,隿,19988,12607,1,,0,0,0,0,1,0,38591,1,12607,隿,0,0
4373,裘,3371,12608,1,,0,0,0,0,1,0,35032,1,12608,裘,0,1
4377,裁,1014,12609,1,,0,0,0,0,1,0,35009,1,12609,裁,0,1
4377,戡,5620,12610,1,,0,1,0,0,1,0,25121,1,12610,戡,0,1
4377,甙,5370,12611,1,,0,2,0,0,0,1,29977,1,12611,,0,0
438,越,506,12612,1,,0,0,0,0,1,0,36234,1,12612,越,0,1
438,犬,2194,12613,1,,0,1,0,0,1,0,29356,1,12613,犬,0,1
438,赴,1368,12614,1,,0,2,0,0,1,0,36212,1,12614,赴,0,1
438,貣,19995,12615,1,,0,3,0,0,1,0,36003,1,12615,貣,0,0
438,趡,19996,12616,1,,0,4,0,0,1,0,36257,1,12616,趡,0,0
438,趭,19997,12617,1,,0,5,0,0,1,0,36269,1,12617,趭,0,0
438,趇,34296,12618,1,,0,6,0,1,0,0,36231,1,12618,,0,0
438,趤,34296,12619,1,,0,7,0,1,0,0,36260,1,12619,,0,0
4381,難,6987,12620,1,,0,0,0,0,1,0,38627,1,12620,難,0,1
4381,黈,20000,12621,1,,0,1,0,0,1,0,40648,1,12621,黈,0,0
4387,戴,1250,12622,1,,0,0,0,0,1,0,25140,1,12622,戴,0,1
4387,貳,8227,12623,1,,0,1,0,0,1,0,36019,1,12623,貳,0,1
4387,烖,31797,12624,1,,0,2,0,0,0,1,28886,1,12624,,0,0
4387,贰,60353,12625,1,,0,3,0,1,0,0,36144,1,12625,,0,0
4388,猋,8858,12626,1,,0,0,0,0,1,0,29451,1,12626,猋,0,0
439,求,315,12627,1,,0,0,0,0,1,0,27714,1,12627,求,0,1
439,蘇,7669,12628,1,,0,1,0,0,1,0,34311,1,12628,蘇,0,1
439,朮,4911,12629,1,,0,2,0,0,1,0,26414,1,12629,朮,0,0
439,朴,20007,12630,1,,0,3,0,0,1,0,26420,1,12630,朴,0,1
439,蕬,20008,12631,1,蕬,1,4,0,0,1,0,34156,1,12631,蕬,0,0
4390,榜,1282,12632,1,,0,0,0,0,1,0,27036,1,12632,榜,0,1
4390,櫥,2913,12633,1,,0,1,0,0,1,0,27365,1,12633,櫥,0,1
4390,檸,3462,12634,1,,0,2,0,0,1,0,27320,1,12634,檸,0,1
4390,柿,3206,12635,1,,0,3,0,0,1,0,26623,1,12635,柿,0,1
4390,枋,5400,12636,1,,0,4,0,0,1,0,26507,1,12636,枋,0,1
4390,槁,5584,12637,1,,0,5,0,0,1,0,27073,1,12637,槁,0,1
4390,榑,20014,12638,1,,0,6,0,0,1,0,27025,1,12638,榑,0,1
4390,楄,20015,12639,1,楄,1,7,0,0,1,0,26948,1,12639,楄,0,0
4390,檇,20016,12640,1,,0,8,0,0,1,0,27271,1,12640,檇,0,0
4390,楴,20017,12641,1,,0,9,0,0,1,0,26996,1,12641,楴,0,0
4390,杮,6651,12642,1,杮,1,10,0,0,0,1,26478,1,12642,,0,0
4390,枦,34296,12643,1,,0,11,0,1,0,0,26534,1,12643,,0,0
4390,棛,34296,12644,1,,0,12,0,1,0,0,26843,1,12644,,0,0
4390,椮,9956,12645,1,,0,13,0,1,0,0,26926,1,12645,,0,0
4390,椖,34296,12646,1,,0,14,0,1,0,0,26902,1,12646,,0,0
4390,椨,34296,12647,1,,0,15,0,1,0,0,26920,1,12647,,0,0
4390,楟,20019,12648,1,,0,16,0,0,1,0,26975,1,12648,楟,0,0
4390,楌,20022,12649,1,,0,17,0,0,1,0,26956,1,12649,楌,0,0
4390,,39661,12650,1,,0,18,0,0,0,1,63093,0,12650,,0,0
4390,槜,34296,12651,1,,0,19,0,1,0,0,27100,1,12651,,0,1
4390,槮,20017,12652,1,,0,20,0,0,1,0,27118,1,12652,槮,0,0
4390,槦,20018,12653,1,,0,21,0,0,1,0,27110,1,12653,槦,0,0
4390,樀,20020,12654,1,,0,22,0,0,1,0,27136,1,12654,樀,0,0
4390,樆,20021,12655,1,,0,23,0,0,1,0,27142,1,12655,樆,0,0
4390,槣,34296,12656,1,,0,24,0,1,0,0,27107,1,12656,,0,0
4390,橣,30193,12657,1,,0,25,0,0,0,1,27235,1,12657,,0,0
4390,梈,31784,12658,1,,0,26,0,0,0,1,26760,1,12658,,0,0
4390,椁,31795,12659,1,,0,27,0,0,0,1,26881,1,12659,,0,1
4391,柱,1732,12660,1,,0,0,0,0,1,0,26609,1,12660,柱,0,1
4391,椎,2657,12661,1,,0,1,0,0,1,0,26894,1,12661,椎,0,1
4391,榨,3057,12662,1,,0,2,0,0,1,0,27048,1,12662,榨,0,1
4391,檀,3311,12663,1,,0,3,0,0,1,0,27264,1,12663,檀,0,1
4391,橦,6441,12664,1,,0,4,0,0,1,0,27238,1,12664,橦,0,1
4391,柆,9436,12665,1,,0,5,0,0,1,0,26566,1,12665,柆,0,0
4391,椌,20035,12666,1,,0,6,0,0,1,0,26892,1,12666,椌,0,0
4391,橀,20036,12667,1,,0,7,0,0,1,0,27200,1,12667,橀,0,0
4391,楦,6145,12668,1,,0,8,0,0,1,0,26982,1,12668,楦,0,1
4391,榓,20038,12669,1,,0,9,0,0,1,0,27027,1,12669,榓,0,0
4391,榁,34296,12670,1,,0,10,0,1,0,0,27009,1,12670,,0,0
4391,雑,34296,12671,1,,0,11,0,1,0,0,38609,1,12671,,0,0
4391,,44047,12672,1,,0,12,0,0,0,1,58770,0,12672,,0,0
4391,椬,31783,12673,1,,0,13,0,0,0,1,26924,1,12673,,0,0
4391,杧,9548,12674,1,,0,14,0,0,0,1,26471,1,12674,,0,1
4392,櫅,20042,12675,1,,0,0,0,0,1,0,27333,1,12675,櫅,0,0
4393,樵,3896,12676,1,,0,0,0,0,1,0,27189,1,12676,樵,0,0
4393,桹,20044,12677,1,,0,1,0,0,1,0,26745,1,12677,桹,0,1
4393,檺,20045,12678,1,,0,2,0,0,1,0,27322,1,12678,檺,0,0
4393,欀,20046,12679,1,,0,3,0,0,1,0,27392,1,12679,欀,0,0
4393,橠,20047,12680,1,,0,4,0,0,1,0,27232,1,12680,橠,0,0
4393,檍,20047,12681,1,,0,5,0,0,1,0,27277,1,12681,檍,0,0
4393,櫰,20048,12682,1,,0,6,0,0,1,0,27376,1,12682,櫰,0,0
4393,榱,8328,12683,1,,0,7,0,0,1,0,27057,1,12683,榱,0,1
4393,杺,20050,12684,1,,0,8,0,0,1,0,26490,1,12684,杺,0,0
4393,橪,20051,12685,1,,0,9,0,0,1,0,27242,1,12685,橪,0,0
4393,,43744,12686,1,,0,10,0,0,0,1,59253,0,12686,,0,0
4393,,44053,12687,1,,0,11,0,0,0,1,58760,0,12687,,0,0
4393,櫁,34296,12688,1,,0,12,0,1,0,0,27329,1,12688,,0,0
4393,櫶,31780,12689,1,,0,13,0,0,0,1,27382,1,12689,,0,0
4393,樜,31791,12690,1,,0,14,0,0,0,1,27164,1,12690,,0,0
4393,榢,31792,12691,1,,0,15,0,0,0,1,27042,1,12691,,0,0
4394,校,425,12692,1,,0,0,0,0,1,0,26657,1,12692,校,0,1
4394,梓,3075,12693,1,,0,1,0,0,1,0,26771,1,12693,梓,0,1
4394,梭,2810,12694,1,,0,2,0,0,1,0,26797,1,12694,梭,0,1
4394,樟,2918,12695,1,,0,3,0,0,1,0,27167,1,12695,樟,0,1
4394,榫,4954,12696,1,,0,4,0,0,1,0,27051,1,12696,榫,0,1
4394,椄,20059,12697,1,,0,5,0,0,1,0,26884,1,12697,椄,0,0
4394,桉,4726,12698,1,,0,6,0,0,1,0,26697,1,12698,桉,0,1
4394,櫠,20061,12699,1,,0,7,0,0,1,0,27360,1,12699,櫠,0,0
4394,柭,6667,12700,1,,0,8,0,0,1,0,26605,1,12700,柭,0,0
4394,椊,8826,12701,1,,0,9,0,0,1,0,26890,1,12701,椊,0,0
4394,,42731,12702,1,,0,10,0,0,0,1,57774,0,12702,,0,0
4394,桳,34296,12703,1,,0,11,0,1,0,0,26739,1,12703,,0,0
4394,棭,34296,12704,1,,0,12,0,1,0,0,26861,1,12704,,0,0
4394,榳,20064,12705,1,,0,13,0,0,1,0,27059,1,12705,榳,0,0
4394,,39652,12706,1,,0,14,0,0,0,1,60227,0,12706,,0,0
4394,檘,34296,12707,1,,0,15,0,1,0,0,27288,1,12707,,0,0
4394,櫦,34296,12708,1,,0,16,0,1,0,0,27366,1,12708,,0,0
4394,欆,34296,12709,1,,0,17,0,1,0,0,27398,1,12709,,0,0
4394,榟,31778,12710,1,,0,18,0,0,0,1,27039,1,12710,,0,0
4395,桙,34296,12711,1,,0,0,0,1,0,0,26713,1,12711,,0,0
4396,榕,3130,12712,1,,0,0,0,0,1,0,27029,1,12712,榕,0,1
4396,棓,8915,12713,1,,0,1,0,0,1,0,26835,1,12713,棓,0,1
4396,楁,20072,12714,1,,0,2,0,0,1,0,26945,1,12714,楁,0,0
4396,榶,9251,12715,1,,0,3,0,0,1,0,27062,1,12715,榶,0,0
4396,枱,6411,12716,1,,0,4,0,0,0,1,26545,1,12716,,0,0
4396,槒,34296,12717,1,,0,5,0,1,0,0,27090,1,12717,,0,0
4396,樎,34296,12718,1,,0,6,0,1,0,0,27150,1,12718,,0,0
4396,,43481,12719,1,,0,7,0,0,0,1,59690,0,12719,,0,0
4397,栽,2589,12720,1,,0,0,0,0,1,0,26685,1,12720,栽,0,1
4397,械,1678,12721,1,,0,1,0,0,1,0,26800,1,12721,械,0,1
4397,棺,3105,12722,1,,0,2,0,0,1,0,26874,1,12722,棺,0,1
4397,梳,2627,12723,1,,0,3,0,0,1,0,26803,1,12723,梳,0,1
4397,棧,3602,12724,1,,0,4,0,0,1,0,26855,1,12724,棧,0,1
4397,杭,1178,12725,1,,0,5,0,0,1,0,26477,1,12725,杭,0,1
4397,弒,6726,12726,1,,0,6,0,0,1,0,24338,1,12726,弒,0,0
4397,槭,5450,12727,1,,0,7,0,0,1,0,27117,1,12727,槭,0,1
4397,椷,20083,12728,1,,0,8,0,0,1,0,26935,1,12728,椷,0,0
4397,槴,20084,12729,1,槴,1,9,0,0,1,0,27124,1,12729,槴,0,0
4397,杙,20089,12730,1,,0,10,0,0,1,0,26457,1,12730,杙,0,1
4397,杺,20050,12731,1,,1,11,0,0,1,0,26490,1,12731,杺,0,0
4397,,39649,12732,1,,0,12,0,0,0,1,60217,0,12732,,0,0
4397,枦,34296,12733,1,枦,1,13,0,1,0,0,26534,1,12733,,0,0
4397,,43878,12734,1,,0,14,0,0,0,1,59042,0,12734,,0,0
4397,柁,4585,12735,1,,0,15,0,0,1,0,26561,1,12735,柁,0,1
4397,栻,6601,12736,1,,0,16,0,0,1,0,26683,1,12736,栻,0,1
4397,桟,34296,12737,1,,0,17,0,1,0,0,26719,1,12737,,0,0
4397,栰,34296,12738,1,,0,18,0,1,0,0,26672,1,12738,,0,0
4397,梡,20088,12739,1,,0,19,0,0,1,0,26785,1,12739,梡,0,0
4397,棫,9954,12740,1,,0,20,0,0,1,0,26859,1,12740,棫,0,1
4397,槞,34296,12741,1,,0,21,0,1,0,0,27102,1,12741,,0,0
4397,樈,20093,12742,1,,0,22,0,0,1,0,27144,1,12742,樈,0,0
4397,樒,34296,12743,1,,0,23,0,1,0,0,27154,1,12743,,0,0
4397,橶,20087,12744,1,,0,24,0,0,1,0,27254,1,12744,橶,0,0
4397,樴,20090,12745,1,,0,25,0,0,1,0,27188,1,12745,樴,0,0
4397,樲,20091,12746,1,,0,26,0,0,1,0,27186,1,12746,樲,0,0
4397,檍,20047,12747,1,檍,1,27,0,0,1,0,27277,1,12747,檍,0,0
4397,,42718,12748,1,,0,28,0,0,0,1,57800,0,12748,,0,0
4397,櫶,34270,12749,1,櫶,1,29,0,1,0,1,27382,1,12749,,0,0
4397,櫼,20086,12750,1,,0,30,0,0,1,0,27388,1,12750,櫼,0,0
4397,檝,31767,12751,1,,0,31,0,0,0,1,27293,1,12751,,0,0
4397,椀,8069,12752,1,,0,32,0,0,0,1,26880,1,12752,,0,1
4397,樚,31784,12753,1,,0,33,0,0,0,1,27162,1,12753,,0,0
4397,楲,31785,12754,1,,0,34,0,0,0,1,26994,1,12754,,0,0
4398,核,719,12755,1,,0,0,0,0,1,0,26680,1,12755,核,0,1
4398,檳,9488,12756,1,,0,1,0,0,1,0,27315,1,12756,檳,0,1
4398,椗,5948,12757,1,,0,2,0,0,1,0,26903,1,12757,椗,0,0
4398,柼,20104,12758,1,,0,3,0,0,1,0,26620,1,12758,柼,0,0
4398,猌,20105,12759,1,,0,4,0,0,1,0,29452,1,12759,猌,0,0
4398,槉,20106,12760,1,,0,5,0,0,1,0,27081,1,12760,槉,0,0
4398,樾,3875,12761,1,,0,6,0,0,1,0,27198,1,12761,樾,0,0
4398,枤,31766,12762,1,,0,7,0,0,0,1,26532,1,12762,,0,0
4398,栿,9077,12763,1,,0,8,0,1,0,0,26687,1,12763,,0,0
4398,棙,34296,12764,1,,0,9,0,1,0,0,26841,1,12764,,0,0
4398,椩,34296,12765,1,,0,10,0,1,0,0,26921,1,12765,,0,0
4398,櫎,34296,12766,1,,0,11,0,1,0,0,27342,1,12766,,0,0
4399,樑,4955,12767,1,,0,0,0,0,1,0,27153,1,12767,樑,0,1
4399,棕,2878,12768,1,,0,1,0,0,1,0,26837,1,12768,棕,0,1
4399,梂,20113,12769,1,,0,2,0,0,1,0,26754,1,12769,梂,0,0
4399,椋,5250,12770,1,,0,3,0,0,1,0,26891,1,12770,椋,0,1
4399,檁,5558,12771,1,,0,4,0,0,1,0,27265,1,12771,檁,0,0
4399,栐,31782,12772,1,,0,5,0,0,0,1,26640,1,12772,,0,1
4399,槺,31782,12773,1,,0,6,0,0,0,1,27130,1,12773,,0,0
4399,檫,6759,12774,1,,0,7,0,0,0,1,27307,1,12774,,0,1
4399,,39645,12775,1,,0,8,0,0,0,1,60477,0,12775,,0,0
44,地,36,12776,1,,0,0,1,0,1,0,22320,1,12776,地,0,1
44,帶,7422,12777,1,,0,1,1,0,1,0,24118,1,12777,帶,0,1
44,女,236,12778,1,,0,2,0,0,1,0,22899,1,12778,女,0,1
44,麥,9024,12779,1,麥,1,3,0,0,1,0,40613,1,12779,麥,0,1
44,幸,1088,12780,1,,0,4,0,0,1,0,24184,1,12780,幸,0,1
44,支,386,12781,1,,0,5,0,0,1,0,25903,1,12781,支,0,1
44,草,1092,12782,1,,0,6,0,0,1,0,33609,1,12782,草,0,1
44,萃,2801,12783,1,,0,7,0,0,1,0,33795,1,12783,萃,0,1
44,辜,2558,12784,1,,0,8,0,0,1,0,36764,1,12784,辜,0,1
44,艾,1424,12785,1,,0,9,0,0,1,0,33406,1,12785,艾,0,1
44,本,56,12786,1,,1,10,0,0,1,0,26412,1,12786,本,0,1
44,芊,4035,12787,1,,0,11,0,0,1,0,33418,1,12787,芊,0,1
44,苹,20138,12788,1,,0,12,0,0,1,0,33529,1,12788,苹,0,0
44,茸,3588,12789,1,,0,13,0,0,1,0,33592,1,12789,茸,0,1
44,耷,4563,12790,1,,0,14,0,0,1,0,32823,1,12790,耷,0,1
44,茭,4956,12791,1,,0,15,0,0,1,0,33581,1,12791,茭,0,1
44,莘,3562,12792,1,,0,16,0,0,1,0,33688,1,12792,莘,0,1
44,菱,2177,12793,1,,0,17,0,0,1,0,33777,1,12793,菱,0,1
44,萎,2260,12794,1,,0,18,0,0,1,0,33806,1,12794,萎,0,1
44,萋,5219,12795,1,,0,19,0,0,1,0,33803,1,12795,萋,0,1
44,萆,7489,12796,1,,0,20,0,0,1,0,33798,1,12796,萆,0,1
44,蔓,2253,12797,1,,0,21,0,0,1,0,34067,1,12797,蔓,0,1
44,蔞,5928,12798,1,,0,22,0,0,1,0,34078,1,12798,蔞,0,1
44,蕈,5922,12799,1,,0,23,0,0,1,0,34120,1,12799,蕈,0,1
44,夢,7721,12800,1,夢,1,24,0,0,1,0,22818,1,12800,夢,0,1
44,薆,9483,12801,1,,0,25,0,0,1,0,34182,1,12801,薆,0,0
44,藑,20169,12802,1,,0,26,0,0,1,0,34257,1,12802,藑,0,0
44,蘡,20170,12803,1,,0,27,0,0,1,0,34337,1,12803,蘡,0,0
44,世,283,12804,1,,0,28,1,0,1,0,19990,1,12804,世,0,1
44,她,288,12805,1,,0,29,1,0,1,0,22905,1,12805,她,0,1
44,甚,825,12806,1,,0,30,1,0,1,0,29978,1,12806,甚,0,1
44,權,7635,12807,1,,0,31,1,0,1,0,27402,1,12807,權,0,1
44,爻,5162,12808,1,,0,32,0,0,1,0,29243,1,12808,爻,0,1
44,卌,9209,12809,1,,0,33,0,0,1,0,21324,1,12809,卌,0,0
44,芉,34296,12810,1,,0,34,0,1,0,0,33417,1,12810,,0,0
44,芆,34296,12811,1,,0,35,0,1,0,0,33414,1,12811,,0,0
44,苯,3138,12812,1,,1,36,0,0,1,0,33519,1,12812,苯,0,1
44,羋,8867,12813,1,,0,37,0,0,1,0,32651,1,12813,羋,0,1
44,芟,7051,12814,1,,0,38,0,0,1,0,33439,1,12814,芟,0,1
44,芰,6968,12815,1,,0,39,0,0,1,0,33456,1,12815,芰,0,1
44,夌,9997,12816,1,,0,40,0,0,1,0,22796,1,12816,夌,0,0
44,芠,8723,12817,1,,0,41,0,0,1,0,33440,1,12817,芠,0,1
44,,42930,12818,1,,0,42,0,0,0,1,57446,0,12818,,0,0
44,荌,8737,12819,1,,0,43,0,0,1,0,33612,1,12819,荌,0,0
44,荽,5350,12820,1,,0,44,0,0,1,0,33661,1,12820,荽,0,1
44,莛,7352,12821,1,,0,45,0,0,1,0,33691,1,12821,莛,0,1
44,荾,10085,12822,1,,0,46,0,0,1,0,33662,1,12822,荾,0,0
44,莚,9717,12823,1,,0,47,0,0,1,0,33690,1,12823,莚,0,0
44,菨,20162,12824,1,,0,48,0,0,1,0,33768,1,12824,菨,0,0
44,,43219,12825,1,,0,49,0,0,0,1,60677,0,12825,,0,0
44,葼,34296,12826,1,,0,50,0,1,0,0,33916,1,12826,,0,0
44,蓃,34296,12827,1,,0,51,0,1,0,0,33987,1,12827,,0,0
44,葁,34296,12828,1,,0,52,0,1,0,0,33857,1,12828,,0,0
44,蒆,20164,12829,1,,0,53,0,0,1,0,33926,1,12829,蒆,0,0
44,葽,20165,12830,1,,0,54,0,0,1,0,33917,1,12830,葽,0,0
44,葺,4589,12831,1,,0,55,0,0,1,0,33914,1,12831,葺,0,1
44,蒦,34296,12832,1,,0,56,0,1,0,0,33958,1,12832,,0,0
44,蓌,20167,12833,1,,0,57,0,0,1,0,33996,1,12833,蓌,0,0
44,,39642,12834,1,,0,58,0,0,0,1,61097,0,12834,,0,0
44,蔁,34296,12835,1,,0,59,0,1,0,0,34049,1,12835,,0,0
44,蔢,34296,12836,1,,0,60,0,1,0,0,34082,1,12836,,0,0
44,,44334,12837,1,,0,61,0,0,0,1,58312,0,12837,,0,0
44,,44383,12838,1,,0,62,0,0,0,1,58230,0,12838,,0,0
44,蘷,8699,12839,1,蘷,1,63,0,1,0,0,34359,1,12839,,0,0
44,,59843,12840,1,,0,64,0,0,0,1,58355,0,12840,,0,0
44,,44311,12841,1,,0,65,0,0,0,1,58356,0,12841,,0,0
44,虁,8440,12842,1,,0,66,0,1,0,0,34369,1,12842,,0,0
44,,44162,12843,1,,0,67,0,0,0,1,58596,0,12843,,0,0
44,耂,29537,12844,1,,0,68,0,0,0,1,32770,1,12844,,0,0
44,夲,6829,12845,1,,0,69,0,0,0,1,22834,1,12845,,0,0
440,考,361,12846,1,考,1,0,0,0,1,0,32771,1,12846,考,0,1
440,孝,2096,12847,1,,0,1,0,0,1,0,23389,1,12847,孝,0,1
440,協,10166,12848,1,,0,2,0,0,1,0,21332,1,12848,協,0,1
440,募,1591,12849,1,,0,3,0,0,1,0,21215,1,12849,募,0,1
440,攀,1839,12850,1,,0,4,0,0,1,0,25856,1,12850,攀,0,1
440,荔,2498,12851,1,,0,5,0,0,1,0,33620,1,12851,荔,0,1
440,卅,4487,12852,1,,0,6,0,0,1,0,21317,1,12852,卅,0,1
440,荊,6574,12853,1,,0,7,0,0,1,0,33610,1,12853,荊,0,1
440,夯,3219,12854,1,,0,8,0,0,1,0,22831,1,12854,夯,0,1
440,卌,9209,12855,1,卌,1,9,0,0,1,0,21324,1,12855,卌,0,0
440,廾,20191,12856,1,,0,10,0,0,1,0,24318,1,12856,廾,0,0
440,苅,8948,12857,1,,0,11,0,1,0,0,33477,1,12857,,0,0
440,茐,34296,12858,1,茐,1,12,0,1,0,0,33552,1,12858,,0,0
440,,43830,12859,1,,0,13,0,0,0,1,59117,0,12859,,0,0
440,苒,4531,12860,1,,0,14,0,0,1,0,33490,1,12860,苒,0,1
440,莂,9446,12861,1,,0,15,0,1,0,0,33666,1,12861,,0,0
440,莮,20191,12862,1,,0,16,0,0,1,0,33710,1,12862,莮,0,0
440,,43358,12863,1,,0,17,0,0,0,1,60328,0,12863,,0,0
440,棽,9258,12864,1,,0,18,0,0,1,0,26877,1,12864,棽,0,1
440,蒍,20196,12865,1,,0,19,0,0,1,0,33933,1,12865,蒍,0,0
440,,44377,12866,1,,1,20,0,0,0,1,58242,0,12866,,0,0
440,蒴,6731,12867,1,,0,21,0,0,1,0,33972,1,12867,蒴,0,1
440,,39622,12868,1,,0,22,0,0,0,1,57577,0,12868,,0,0
440,薅,5787,12869,1,,0,23,0,0,1,0,34181,1,12869,薅,0,0
440,藭,20194,12870,1,藭,1,24,0,0,1,0,34285,1,12870,藭,0,0
440,梦,31749,12871,1,,0,25,0,0,0,1,26790,1,12871,,0,0
440,蒭,31755,12872,1,,0,26,0,0,0,1,33965,1,12872,,0,0
440,艻,31761,12873,1,,0,27,0,0,0,1,33403,1,12873,,0,0
4400,勃,2093,12874,1,,0,0,0,0,1,0,21187,1,12874,勃,0,1
4400,猗,5137,12875,1,,0,1,0,0,1,0,29463,1,12875,猗,0,1
4400,棼,7354,12876,1,,0,2,0,0,1,0,26876,1,12876,棼,0,1
4400,獦,20204,12877,1,,0,3,0,0,1,0,29542,1,12877,獦,0,0
4400,狶,20205,12878,1,,0,4,0,0,1,0,29430,1,12878,狶,0,0
4400,勀,20206,12879,1,,0,5,0,0,1,0,21184,1,12879,勀,0,0
4400,犲,31771,12880,1,,0,6,0,0,0,1,29362,1,12880,,0,0
4400,朞,34253,12881,1,朞,1,7,0,1,0,1,26398,1,12881,,0,0
4400,狕,34296,12882,1,,0,8,0,1,0,0,29397,1,12882,,0,0
4401,獾,4992,12883,1,,0,0,0,0,1,0,29566,1,12883,獾,0,0
4401,猹,31771,12884,1,,0,1,0,0,0,1,29497,1,12884,,0,1
4401,,39621,12885,1,,0,2,0,0,0,1,58494,0,12885,,0,0
4402,玂,20211,12886,1,,0,0,0,0,1,0,29570,1,12886,玂,0,0
4402,鼘,20212,12887,1,,0,1,0,0,1,0,40728,1,12887,鼘,0,0
4403,赫,1550,12888,1,赫,1,0,0,0,1,0,36203,1,12888,赫,0,1
4403,猿,3716,12889,1,,0,1,0,0,1,0,29503,1,12889,猿,0,1
4403,辳,31770,12890,1,,0,2,0,0,0,1,36787,1,12890,,0,0
4403,獴,7707,12891,1,,0,3,0,0,0,1,29556,1,12891,,0,0
4403,,39618,12892,1,,0,4,0,0,0,1,62678,0,12892,,0,0
4404,獲,8842,12893,1,,0,0,0,0,1,0,29554,1,12893,獲,0,1
4404,狓,7699,12894,1,,0,1,0,1,0,0,29395,1,12894,,0,0
4404,猣,19596,12895,1,猣,1,2,0,0,1,0,29475,1,12895,猣,0,0
4406,碁,3277,12896,1,,0,0,0,0,0,1,30849,1,12896,,0,0
4406,礬,4861,12897,1,,0,1,0,0,1,0,31020,1,12897,礬,0,1
4406,赭,5216,12898,1,赭,1,2,0,0,1,0,36205,1,12898,赭,0,1
4406,狜,7893,12899,1,,0,3,0,0,1,0,29404,1,12899,狜,0,0
4406,狤,20221,12900,1,,0,4,0,0,1,0,29412,1,12900,狤,0,0
4406,猪,31768,12901,1,,0,5,0,0,0,1,29482,1,12901,,0,0
4406,猫,31768,12902,1,,0,6,0,0,0,1,29483,1,12902,,0,0
4407,梵,3512,12903,1,,0,0,0,0,1,0,26805,1,12903,梵,0,1
4407,兢,3079,12904,1,,0,1,0,0,1,0,20834,1,12904,兢,0,1
4407,麓,3133,12905,1,,0,2,0,0,1,0,40595,1,12905,麓,0,0
4407,犰,5691,12906,1,,0,3,0,0,1,0,29360,1,12906,犰,0,1
4407,獟,20227,12907,1,,0,4,0,0,1,0,29535,1,12907,獟,0,0
4407,狫,20227,12908,1,,0,5,0,0,1,0,29419,1,12908,狫,0,0
4407,檒,20228,12909,1,,0,6,0,0,1,0,27282,1,12909,檒,0,0
4407,奿,20229,12910,1,,0,7,0,0,1,0,22911,1,12910,奿,0,0
4407,尅,7241,12911,1,,0,8,0,0,0,1,23557,1,12911,,0,1
4407,兙,20231,12912,1,,0,9,0,0,1,0,20825,1,12912,兙,0,0
4407,勊,34296,12913,1,,0,10,0,1,0,0,21194,1,12913,,0,0
4407,棾,34296,12914,1,,0,11,0,1,0,0,26878,1,12914,,0,0
4407,,39612,12915,1,,0,12,0,0,0,1,57616,0,12915,,0,0
4407,,39615,12916,1,,0,13,0,0,0,1,59049,0,12916,,0,0
4407,,39616,12917,1,,0,14,0,0,0,1,62509,0,12917,,0,0
4408,狹,2566,12918,1,,0,0,0,0,1,0,29433,1,12918,狹,0,1
4408,獚,9384,12919,1,,0,1,0,0,1,0,29530,1,12919,獚,0,0
